22.01.23;17:26:14;22,895.4771
22.01.23;17:32:52;22,931.8451
22.01.23;17:39:18;22,933.4481
22.01.23;17:41:44;22,917.4973
22.01.23;17:42:34;22,929.0210
22.01.23;17:43:08;22,918.4959
22.01.23;17:48:55;22,943.4999
22.01.23;17:52:49;22,941.4889
23.01.23;18:08:40;23,085.3049
23.01.23;18:13:12;23,092.4266
23.01.23;18:13:35;23,092.4266
